 time            v(bvdd)         time            v(pvdd)         time            v(gate)         time            v(ea_out)       time            v(startup_done) time            v(ea_en)        time            @vbvdd[i]      
 8.15000000e-06  7.00000000e+00  8.15000000e-06  1.50022743e-02  8.15000000e-06  6.99536017e+00  8.15000000e-06  7.25857848e-01  8.15000000e-06  1.05011576e-06  8.15000000e-06  1.44548353e-01  8.15000000e-06 -5.06214871e-05 
 8.25000000e-06  7.00000000e+00  8.25000000e-06  1.55914146e-02  8.25000000e-06  6.99534165e+00  8.25000000e-06  7.26617474e-01  8.25000000e-06  1.39254834e-06  8.25000000e-06  1.43272662e-01  8.25000000e-06 -5.06214871e-05 
 8.35000000e-06  7.00000000e+00  8.35000000e-06  1.61827871e-02  8.35000000e-06  6.99532681e+00  8.35000000e-06  7.27351487e-01  8.35000000e-06  1.05068062e-06  8.35000000e-06  1.42007815e-01  8.35000000e-06 -5.06214871e-05 
 8.45000000e-06  7.00000000e+00  8.45000000e-06  1.67760090e-02  8.45000000e-06  6.99531411e+00  8.45000000e-06  7.28063790e-01  8.45000000e-06  1.39198468e-06  8.45000000e-06  1.40753699e-01  8.45000000e-06 -5.06214871e-05 
 8.55000000e-06  7.00000000e+00  8.55000000e-06  1.73707575e-02  8.55000000e-06  6.99530420e+00  8.55000000e-06  7.28757866e-01  8.55000000e-06  1.05124311e-06  8.55000000e-06  1.39510239e-01  8.55000000e-06 -5.06214871e-05 
 8.65000000e-06  7.00000000e+00  8.65000000e-06  1.79667598e-02  8.65000000e-06  6.99529566e+00  8.65000000e-06  7.29436418e-01  8.65000000e-06  1.39142337e-06  8.65000000e-06  1.38277337e-01  8.65000000e-06 -5.06214871e-05 
 8.75000000e-06  7.00000000e+00  8.75000000e-06  1.85637863e-02  8.75000000e-06  6.99528925e+00  8.75000000e-06  7.30101922e-01  8.75000000e-06  1.05180324e-06  8.75000000e-06  1.37054928e-01  8.75000000e-06 -5.06214871e-05 
 8.85000000e-06  7.00000000e+00  8.85000000e-06  1.91616432e-02  8.85000000e-06  6.99528365e+00  8.85000000e-06  7.30756250e-01  8.85000000e-06  1.39086440e-06  8.85000000e-06  1.35842917e-01  8.85000000e-06 -5.06214871e-05 
 8.95000000e-06  7.00000000e+00  8.95000000e-06  1.97601675e-02  8.95000000e-06  6.99527972e+00  8.95000000e-06  7.31401174e-01  8.95000000e-06  1.05236105e-06  8.95000000e-06  1.34641245e-01  8.95000000e-06 -5.06214871e-05 
 9.05000000e-06  7.00000000e+00  9.05000000e-06  2.03592219e-02  9.05000000e-06  6.99527621e+00  9.05000000e-06  7.32037987e-01  9.05000000e-06  1.39030777e-06  9.05000000e-06  1.33449817e-01  9.05000000e-06 -5.06214871e-05 
 9.15000000e-06  7.00000000e+00  9.15000000e-06  2.09586909e-02  9.15000000e-06  6.99527403e+00  9.15000000e-06  7.32667967e-01  9.15000000e-06  1.05291652e-06  9.15000000e-06  1.32268576e-01  9.15000000e-06 -5.06214871e-05 
 9.25000000e-06  7.00000000e+00  9.25000000e-06  2.15584774e-02  9.25000000e-06  6.99527199e+00  9.25000000e-06  7.33292004e-01  9.25000000e-06  1.38975345e-06  9.25000000e-06  1.31097429e-01  9.25000000e-06 -5.06214871e-05 
 9.35000000e-06  7.00000000e+00  9.35000000e-06  2.21584995e-02  9.35000000e-06  6.99527105e+00  9.35000000e-06  7.33911027e-01  9.35000000e-06  1.05346969e-06  9.35000000e-06  1.29936319e-01  9.35000000e-06 -5.06214871e-05 
 9.45000000e-06  7.00000000e+00  9.45000000e-06  2.27586886e-02  9.45000000e-06  6.99527005e+00  9.45000000e-06  7.34525645e-01  9.45000000e-06  1.38920143e-06  9.45000000e-06  1.28785153e-01  9.45000000e-06 -5.06214871e-05 
 9.55000000e-06  7.00000000e+00  9.55000000e-06  2.33589869e-02  9.55000000e-06  6.99526998e+00  9.55000000e-06  7.35136542e-01  9.55000000e-06  1.05402057e-06  9.55000000e-06  1.27643875e-01  9.55000000e-06 -5.06214871e-05 
 9.65000000e-06  7.00000000e+00  9.65000000e-06  2.39593457e-02  9.65000000e-06  6.99526971e+00  9.65000000e-06  7.35744126e-01  9.65000000e-06  1.38865171e-06  9.65000000e-06  1.26512395e-01  9.65000000e-06 -5.06214871e-05 
 9.75000000e-06  7.00000000e+00  9.75000000e-06  2.45597243e-02  9.75000000e-06  6.99527025e+00  9.75000000e-06  7.36348907e-01  9.75000000e-06  1.05456915e-06  9.75000000e-06  1.25390653e-01  9.75000000e-06 -5.06214871e-05 
 9.85000000e-06  7.00000000e+00  9.85000000e-06  2.51600883e-02  9.85000000e-06  6.99527049e+00  9.85000000e-06  7.36951157e-01  9.85000000e-06  1.38810426e-06  9.85000000e-06  1.24278562e-01  9.85000000e-06 -5.06214871e-05 
 9.95000000e-06  7.00000000e+00  9.95000000e-06  2.57604089e-02  9.95000000e-06  6.99527146e+00  9.95000000e-06  7.37551259e-01  9.95000000e-06  1.05511547e-06  9.95000000e-06  1.23176063e-01  9.95000000e-06 -5.06214871e-05 
 1.00500000e-05  7.00000000e+00  1.00500000e-05  2.63606619e-02  1.00500000e-05  6.99527206e+00  1.00500000e-05  7.38149387e-01  1.00500000e-05  1.38755907e-06  1.00500000e-05  1.22083068e-01  1.00500000e-05 -5.06214871e-05 
 1.01500000e-05  7.00000000e+00  1.01500000e-05  2.69608267e-02  1.01500000e-05  6.99527333e+00  1.01500000e-05  7.38745838e-01  1.01500000e-05  1.05565953e-06  1.01500000e-05  1.20999520e-01  1.01500000e-05 -5.06214871e-05 
 1.02500000e-05  7.00000000e+00  1.02500000e-05  2.75608864e-02  1.02500000e-05  6.99527418e+00  1.02500000e-05  7.39340717e-01  1.02500000e-05  1.38701614e-06  1.02500000e-05  1.19925330e-01  1.02500000e-05 -5.06214871e-05 
 1.03500000e-05  7.00000000e+00  1.03500000e-05  2.81608266e-02  1.03500000e-05  6.99527566e+00  1.03500000e-05  7.39934255e-01  1.03500000e-05  1.05620135e-06  1.03500000e-05  1.18860442e-01  1.03500000e-05 -5.06214871e-05 
 1.04500000e-05  7.00000000e+00  1.04500000e-05  2.87606351e-02  1.04500000e-05  6.99527669e+00  1.04500000e-05  7.40526511e-01  1.04500000e-05  1.38647545e-06  1.04500000e-05  1.17804769e-01  1.04500000e-05 -5.06214871e-05 
 1.05500000e-05  7.00000000e+00  1.05500000e-05  2.93603018e-02  1.05500000e-05  6.99527831e+00  1.05500000e-05  7.41117671e-01  1.05500000e-05  1.05674093e-06  1.05500000e-05  1.16758253e-01  1.05500000e-05 -5.06214871e-05 
 1.06500000e-05  7.00000000e+00  1.06500000e-05  2.99598181e-02  1.06500000e-05  6.99527945e+00  1.06500000e-05  7.41707759e-01  1.06500000e-05  1.38593698e-06  1.06500000e-05  1.15720808e-01  1.06500000e-05 -5.06214871e-05 
 1.07500000e-05  7.00000000e+00  1.07500000e-05  3.05591769e-02  1.07500000e-05  6.99528117e+00  1.07500000e-05  7.42296927e-01  1.07500000e-05  1.05727830e-06  1.07500000e-05  1.14692379e-01  1.07500000e-05 -5.06214871e-05 
 1.08500000e-05  7.00000000e+00  1.08500000e-05  3.11583722e-02  1.08500000e-05  6.99528240e+00  1.08500000e-05  7.42885178e-01  1.08500000e-05  1.38540072e-06  1.08500000e-05  1.13672879e-01  1.08500000e-05 -5.06214871e-05 
 1.09500000e-05  7.00000000e+00  1.09500000e-05  3.17573988e-02  1.09500000e-05  6.99528419e+00  1.09500000e-05  7.43472639e-01  1.09500000e-05  1.05781346e-06  1.09500000e-05  1.12662254e-01  1.09500000e-05 -5.06214871e-05 
 1.10500000e-05  7.00000000e+00  1.10500000e-05  3.23562524e-02  1.10500000e-05  6.99528547e+00  1.10500000e-05  7.44059296e-01  1.10500000e-05  1.38486667e-06  1.10500000e-05  1.11660416e-01  1.10500000e-05 -5.06214871e-05 
 1.11500000e-05  7.00000000e+00  1.11500000e-05  3.29549296e-02  1.11500000e-05  6.99528730e+00  1.11500000e-05  7.44645258e-01  1.11500000e-05  1.05834642e-06  1.11500000e-05  1.10667313e-01  1.11500000e-05 -5.06214871e-05 
 1.12500000e-05  7.00000000e+00  1.12500000e-05  3.35534273e-02  1.12500000e-05  6.99528862e+00  1.12500000e-05  7.45230501e-01  1.12500000e-05  1.38433480e-06  1.12500000e-05  1.09682858e-01  1.12500000e-05 -5.06214871e-05 
 1.13500000e-05  7.00000000e+00  1.13500000e-05  3.41517429e-02  1.13500000e-05  6.99529048e+00  1.13500000e-05  7.45815120e-01  1.13500000e-05  1.05887720e-06  1.13500000e-05  1.08706999e-01  1.13500000e-05 -5.06214871e-05 
 1.14500000e-05  7.00000000e+00  1.14500000e-05  3.47498743e-02  1.14500000e-05  6.99529183e+00  1.14500000e-05  7.46399084e-01  1.14500000e-05  1.38380511e-06  1.14500000e-05  1.07739650e-01  1.14500000e-05 -5.06214871e-05 
 1.15500000e-05  7.00000000e+00  1.15500000e-05  3.53478198e-02  1.15500000e-05  6.99529370e+00  1.15500000e-05  7.46982477e-01  1.15500000e-05  1.05940581e-06  1.15500000e-05  1.06780759e-01  1.15500000e-05 -5.06214871e-05 
 1.16500000e-05  7.00000000e+00  1.16500000e-05  3.59455777e-02  1.16500000e-05  6.99529506e+00  1.16500000e-05  7.47565264e-01  1.16500000e-05  1.38327758e-06  1.16500000e-05  1.05830243e-01  1.16500000e-05 -5.06214871e-05 
 1.17500000e-05  7.00000000e+00  1.17500000e-05  3.65431469e-02  1.17500000e-05  6.99529695e+00  1.17500000e-05  7.48147519e-01  1.17500000e-05  1.05993226e-06  1.17500000e-05  1.04888048e-01  1.17500000e-05 -5.06214871e-05 
 1.18500000e-05  7.00000000e+00  1.18500000e-05  3.71405263e-02  1.18500000e-05  6.99529831e+00  1.18500000e-05  7.48729207e-01  1.18500000e-05  1.38275221e-06  1.18500000e-05  1.03954092e-01  1.18500000e-05 -5.06214871e-05 
 1.19500000e-05  7.00000000e+00  1.19500000e-05  3.77377150e-02  1.19500000e-05  6.99530021e+00  1.19500000e-05  7.49310395e-01  1.19500000e-05  1.06045657e-06  1.19500000e-05  1.03028323e-01  1.19500000e-05 -5.06214871e-05 
 1.20500000e-05  7.00000000e+00  1.20500000e-05  3.83347123e-02  1.20500000e-05  6.99530157e+00  1.20500000e-05  7.49891044e-01  1.20500000e-05  1.38222897e-06  1.20500000e-05  1.02110659e-01  1.20500000e-05 -5.06214871e-05 
 1.21500000e-05  7.00000000e+00  1.21500000e-05  3.89315174e-02  1.21500000e-05  6.99530347e+00  1.21500000e-05  7.50471217e-01  1.21500000e-05  1.06097874e-06  1.21500000e-05  1.01201050e-01  1.21500000e-05 -5.06214871e-05 
 1.22500000e-05  7.00000000e+00  1.22500000e-05  3.95281299e-02  1.22500000e-05  6.99530484e+00  1.22500000e-05  7.51050875e-01  1.22500000e-05  1.38170786e-06  1.22500000e-05  1.00299413e-01  1.22500000e-05 -5.06214871e-05 
 1.23500000e-05  7.00000000e+00  1.23500000e-05  4.01245493e-02  1.23500000e-05  6.99530673e+00  1.23500000e-05  7.51630076e-01  1.23500000e-05  1.06149879e-06  1.23500000e-05  9.94056988e-02  1.23500000e-05 -5.06214871e-05 
 1.24500000e-05  7.00000000e+00  1.24500000e-05  4.07207753e-02  1.24500000e-05  6.99530809e+00  1.24500000e-05  7.52208782e-01  1.24500000e-05  1.38118887e-06  1.24500000e-05  9.85198266e-02  1.24500000e-05 -5.06214871e-05 
 1.25500000e-05  7.00000000e+00  1.25500000e-05  4.13168076e-02  1.25500000e-05  6.99530998e+00  1.25500000e-05  7.52787045e-01  1.25500000e-05  1.06201673e-06  1.25500000e-05  9.76417470e-02  1.25500000e-05 -5.06214871e-05 
 1.26500000e-05  7.00000000e+00  1.26500000e-05  4.19126457e-02  1.26500000e-05  6.99531134e+00  1.26500000e-05  7.53364829e-01  1.26500000e-05  1.38067198e-06  1.26500000e-05  9.67713803e-02  1.26500000e-05 -5.06214871e-05 
 1.27500000e-05  7.00000000e+00  1.27500000e-05  4.25082897e-02  1.27500000e-05  6.99531323e+00  1.27500000e-05  7.53942183e-01  1.27500000e-05  1.06253257e-06  1.27500000e-05  9.59086779e-02  1.27500000e-05 -5.06214871e-05 
 1.28500000e-05  7.00000000e+00  1.28500000e-05  4.31037392e-02  1.28500000e-05  6.99531458e+00  1.28500000e-05  7.54519071e-01  1.28500000e-05  1.38015719e-06  1.28500000e-05  9.50535606e-02  1.28500000e-05 -5.06214871e-05 
 1.29500000e-05  7.00000000e+00  1.29500000e-05  4.36989942e-02  1.29500000e-05  6.99531646e+00  1.29500000e-05  7.55095539e-01  1.29500000e-05  1.06304633e-06  1.29500000e-05  9.42059809e-02  1.29500000e-05 -5.06214871e-05 
 1.30500000e-05  7.00000000e+00  1.30500000e-05  4.42940545e-02  1.30500000e-05  6.99531781e+00  1.30500000e-05  7.55671552e-01  1.30500000e-05  1.37964448e-06  1.30500000e-05  9.33658604e-02  1.30500000e-05 -5.06214871e-05 
 1.31500000e-05  7.00000000e+00  1.31500000e-05  4.48889200e-02  1.31500000e-05  6.99531968e+00  1.31500000e-05  7.56247153e-01  1.31500000e-05  1.06355801e-06  1.31500000e-05  9.25331522e-02  1.31500000e-05 -5.06214871e-05 
 1.32500000e-05  7.00000000e+00  1.32500000e-05  4.54835906e-02  1.32500000e-05  6.99532103e+00  1.32500000e-05  7.56822309e-01  1.32500000e-05  1.37913384e-06  1.32500000e-05  9.17077789e-02  1.32500000e-05 -5.06214871e-05 
 1.33500000e-05  7.00000000e+00  1.33500000e-05  4.60780662e-02  1.33500000e-05  6.99532289e+00  1.33500000e-05  7.57397060e-01  1.33500000e-05  1.06406762e-06  1.33500000e-05  9.08896944e-02  1.33500000e-05 -5.06214871e-05 
 1.34500000e-05  7.00000000e+00  1.34500000e-05  4.66723468e-02  1.34500000e-05  6.99532423e+00  1.34500000e-05  7.57971374e-01  1.34500000e-05  1.37862525e-06  1.34500000e-05  9.00788221e-02  1.34500000e-05 -5.06214871e-05 
 1.35500000e-05  7.00000000e+00  1.35500000e-05  4.72664324e-02  1.35500000e-05  6.99532609e+00  1.35500000e-05  7.58545290e-01  1.35500000e-05  1.06457519e-06  1.35500000e-05  8.92751166e-02  1.35500000e-05 -5.06214871e-05 
 1.36500000e-05  7.00000000e+00  1.36500000e-05  4.78603230e-02  1.36500000e-05  6.99532743e+00  1.36500000e-05  7.59118775e-01  1.36500000e-05  1.37811871e-06  1.36500000e-05  8.84785023e-02  1.36500000e-05 -5.06214871e-05 
 1.37500000e-05  7.00000000e+00  1.37500000e-05  4.84540184e-02  1.37500000e-05  6.99532928e+00  1.37500000e-05  7.59691867e-01  1.37500000e-05  1.06508071e-06  1.37500000e-05  8.76889346e-02  1.37500000e-05 -5.06214871e-05 
 1.38500000e-05  7.00000000e+00  1.38500000e-05  4.90475187e-02  1.38500000e-05  6.99533060e+00  1.38500000e-05  7.60264535e-01  1.38500000e-05  1.37761421e-06  1.38500000e-05  8.69063385e-02  1.38500000e-05 -5.06214871e-05 
 1.39500000e-05  7.00000000e+00  1.39500000e-05  4.96408239e-02  1.39500000e-05  6.99533245e+00  1.39500000e-05  7.60836814e-01  1.39500000e-05  1.06558420e-06  1.39500000e-05  8.61306705e-02  1.39500000e-05 -5.06214871e-05 
 1.40500000e-05  7.00000000e+00  1.40500000e-05  5.02339340e-02  1.40500000e-05  6.99533377e+00  1.40500000e-05  7.61408675e-01  1.40500000e-05  1.37711174e-06  1.40500000e-05  8.53618565e-02  1.40500000e-05 -5.06214871e-05 
 1.41500000e-05  7.00000000e+00  1.41500000e-05  5.08268490e-02  1.41500000e-05  6.99533560e+00  1.41500000e-05  7.61980151e-01  1.41500000e-05  1.06608567e-06  1.41500000e-05  8.45998535e-02  1.41500000e-05 -5.06214871e-05 
 1.42500000e-05  7.00000000e+00  1.42500000e-05  5.14195688e-02  1.42500000e-05  6.99533692e+00  1.42500000e-05  7.62551214e-01  1.42500000e-05  1.37661127e-06  1.42500000e-05  8.38445884e-02  1.42500000e-05 -5.06214871e-05 
 1.43500000e-05  7.00000000e+00  1.43500000e-05  5.20120936e-02  1.43500000e-05  6.99533875e+00  1.43500000e-05  7.63121895e-01  1.43500000e-05  1.06658513e-06  1.43500000e-05  8.30960191e-02  1.43500000e-05 -5.06214871e-05 
 1.44500000e-05  7.00000000e+00  1.44500000e-05  5.26044232e-02  1.44500000e-05  6.99534006e+00  1.44500000e-05  7.63692166e-01  1.44500000e-05  1.37611281e-06  1.44500000e-05  8.23540733e-02  1.44500000e-05 -5.06214871e-05 
 1.45500000e-05  7.00000000e+00  1.45500000e-05  5.31965578e-02  1.45500000e-05  6.99534188e+00  1.45500000e-05  7.64262059e-01  1.45500000e-05  1.06708260e-06  1.45500000e-05  8.16187096e-02  1.45500000e-05 -5.06214871e-05 
 1.46500000e-05  7.00000000e+00  1.46500000e-05  5.37884973e-02  1.46500000e-05  6.99534318e+00  1.46500000e-05  7.64831547e-01  1.46500000e-05  1.37561634e-06  1.46500000e-05  8.08898566e-02  1.46500000e-05 -5.06214871e-05 
 1.47500000e-05  7.00000000e+00  1.47500000e-05  5.43802418e-02  1.47500000e-05  6.99534500e+00  1.47500000e-05  7.65400659e-01  1.47500000e-05  1.06757808e-06  1.47500000e-05  8.01674738e-02  1.47500000e-05 -5.06214871e-05 
 1.48500000e-05  7.00000000e+00  1.48500000e-05  5.49717913e-02  1.48500000e-05  6.99534629e+00  1.48500000e-05  7.65969369e-01  1.48500000e-05  1.37512186e-06  1.48500000e-05  7.94514905e-02  1.48500000e-05 -5.06214871e-05 
 1.49500000e-05  7.00000000e+00  1.49500000e-05  5.55631458e-02  1.49500000e-05  6.99534810e+00  1.49500000e-05  7.66537704e-01  1.49500000e-05  1.06807158e-06  1.49500000e-05  7.87418671e-02  1.49500000e-05 -5.06214871e-05 
 1.50500000e-05  7.00000000e+00  1.50500000e-05  5.61543053e-02  1.50500000e-05  6.99534939e+00  1.50500000e-05  7.67105642e-01  1.50500000e-05  1.37462934e-06  1.50500000e-05  7.80385339e-02  1.50500000e-05 -5.06214871e-05 
 1.51500000e-05  7.00000000e+00  1.51500000e-05  5.67452698e-02  1.51500000e-05  6.99535119e+00  1.51500000e-05  7.67673207e-01  1.51500000e-05  1.06856312e-06  1.51500000e-05  7.73414518e-02  1.51500000e-05 -5.06214871e-05 
 1.52500000e-05  7.00000000e+00  1.52500000e-05  5.73360395e-02  1.52500000e-05  6.99535247e+00  1.52500000e-05  7.68240377e-01  1.52500000e-05  1.37413878e-06  1.52500000e-05  7.66505519e-02  1.52500000e-05 -5.06214871e-05 
 1.53500000e-05  7.00000000e+00  1.53500000e-05  5.79266143e-02  1.53500000e-05  6.99535427e+00  1.53500000e-05  7.68807175e-01  1.53500000e-05  1.06905270e-06  1.53500000e-05  7.59657963e-02  1.53500000e-05 -5.06214871e-05 
 1.54500000e-05  7.00000000e+00  1.54500000e-05  5.85169942e-02  1.54500000e-05  6.99535555e+00  1.54500000e-05  7.69373582e-01  1.54500000e-05  1.37365017e-06  1.54500000e-05  7.52871167e-02  1.54500000e-05 -5.06214871e-05 
 1.55500000e-05  7.00000000e+00  1.55500000e-05  5.91071793e-02  1.55500000e-05  6.99535734e+00  1.55500000e-05  7.69939618e-01  1.55500000e-05  1.06954034e-06  1.55500000e-05  7.46144758e-02  1.55500000e-05 -5.06214871e-05 
 1.56500000e-05  7.00000000e+00  1.56500000e-05  5.96971696e-02  1.56500000e-05  6.99535861e+00  1.56500000e-05  7.70505264e-01  1.56500000e-05  1.37316350e-06  1.56500000e-05  7.39478064e-02  1.56500000e-05 -5.06214871e-05 
 1.57500000e-05  7.00000000e+00  1.57500000e-05  6.02869644e-02  1.57500000e-05  6.99536039e+00  1.57500000e-05  7.71070543e-01  1.57500000e-05  1.07002605e-06  1.57500000e-05  7.32870719e-02  1.57500000e-05 -5.06214871e-05 
 1.58500000e-05  7.00000000e+00  1.58500000e-05  6.08765643e-02  1.58500000e-05  6.99536166e+00  1.58500000e-05  7.71635431e-01  1.58500000e-05  1.37267876e-06  1.58500000e-05  7.26322060e-02  1.58500000e-05 -5.06214871e-05 
 1.59500000e-05  7.00000000e+00  1.59500000e-05  6.14659697e-02  1.59500000e-05  6.99536343e+00  1.59500000e-05  7.72199953e-01  1.59500000e-05  1.07050983e-06  1.59500000e-05  7.19831728e-02  1.59500000e-05 -5.06214871e-05 
 1.60500000e-05  7.00000000e+00  1.60500000e-05  6.20551803e-02  1.60500000e-05  6.99536469e+00  1.60500000e-05  7.72764087e-01  1.60500000e-05  1.37219594e-06  1.60500000e-05  7.13399068e-02  1.60500000e-05 -5.06214871e-05 
 1.61500000e-05  7.00000000e+00  1.61500000e-05  6.26441964e-02  1.61500000e-05  6.99536646e+00  1.61500000e-05  7.73327856e-01  1.61500000e-05  1.07099170e-06  1.61500000e-05  7.07023728e-02  1.61500000e-05 -5.06214871e-05 
 1.62500000e-05  7.00000000e+00  1.62500000e-05  6.32330179e-02  1.62500000e-05  6.99536771e+00  1.62500000e-05  7.73891239e-01  1.62500000e-05  1.37171502e-06  1.62500000e-05  7.00705063e-02  1.62500000e-05 -5.06214871e-05 
 1.63500000e-05  7.00000000e+00  1.63500000e-05  6.38216448e-02  1.63500000e-05  6.99536948e+00  1.63500000e-05  7.74454257e-01  1.63500000e-05  1.07147167e-06  1.63500000e-05  6.94442729e-02  1.63500000e-05 -5.06214871e-05 
 1.64500000e-05  7.00000000e+00  1.64500000e-05  6.44100773e-02  1.64500000e-05  6.99537073e+00  1.64500000e-05  7.75016891e-01  1.64500000e-05  1.37123600e-06  1.64500000e-05  6.88236086e-02  1.64500000e-05 -5.06214871e-05 
 1.65500000e-05  7.00000000e+00  1.65500000e-05  6.49983153e-02  1.65500000e-05  6.99537248e+00  1.65500000e-05  7.75579160e-01  1.65500000e-05  1.07194975e-06  1.65500000e-05  6.82084799e-02  1.65500000e-05 -5.06214871e-05 
 1.66500000e-05  7.00000000e+00  1.66500000e-05  6.55863589e-02  1.66500000e-05  6.99537373e+00  1.66500000e-05  7.76141047e-01  1.66500000e-05  1.37075887e-06  1.66500000e-05  6.75988238e-02  1.66500000e-05 -5.06214871e-05 
 1.67500000e-05  7.00000000e+00  1.67500000e-05  6.61742082e-02  1.67500000e-05  6.99537547e+00  1.67500000e-05  7.76702569e-01  1.67500000e-05  1.07242595e-06  1.67500000e-05  6.69946074e-02  1.67500000e-05 -5.06214871e-05 
 1.68500000e-05  7.00000000e+00  1.68500000e-05  6.67618631e-02  1.68500000e-05  6.99537671e+00  1.68500000e-05  7.77263710e-01  1.68500000e-05  1.37028362e-06  1.68500000e-05  6.63957683e-02  1.68500000e-05 -5.06214871e-05 
 1.69500000e-05  7.00000000e+00  1.69500000e-05  6.73493237e-02  1.69500000e-05  6.99537846e+00  1.69500000e-05  7.77824487e-01  1.69500000e-05  1.07290027e-06  1.69500000e-05  6.58022746e-02  1.69500000e-05 -5.06214871e-05 
 1.70500000e-05  7.00000000e+00  1.70500000e-05  6.79365900e-02  1.70500000e-05  6.99537969e+00  1.70500000e-05  7.78384884e-01  1.70500000e-05  1.36981023e-06  1.70500000e-05  6.52140648e-02  1.70500000e-05 -5.06214871e-05 
 1.71500000e-05  7.00000000e+00  1.71500000e-05  6.85236622e-02  1.71500000e-05  6.99538143e+00  1.71500000e-05  7.78944916e-01  1.71500000e-05  1.07337273e-06  1.71500000e-05  6.46311073e-02  1.71500000e-05 -5.06214871e-05 
 1.72500000e-05  7.00000000e+00  1.72500000e-05  6.91105402e-02  1.72500000e-05  6.99538266e+00  1.72500000e-05  7.79504570e-01  1.72500000e-05  1.36933870e-06  1.72500000e-05  6.40533417e-02  1.72500000e-05 -5.06214871e-05 
 1.73500000e-05  7.00000000e+00  1.73500000e-05  6.96972240e-02  1.73500000e-05  6.99538439e+00  1.73500000e-05  7.80063858e-01  1.73500000e-05  1.07384333e-06  1.73500000e-05  6.34807371e-02  1.73500000e-05 -5.06214871e-05 
 1.74500000e-05  7.00000000e+00  1.74500000e-05  7.02837138e-02  1.74500000e-05  6.99538561e+00  1.74500000e-05  7.80622770e-01  1.74500000e-05  1.36886902e-06  1.74500000e-05  6.29132337e-02  1.74500000e-05 -5.06214871e-05 
 1.75500000e-05  7.00000000e+00  1.75500000e-05  7.08700095e-02  1.75500000e-05  6.99538734e+00  1.75500000e-05  7.81181316e-01  1.75500000e-05  1.07431210e-06  1.75500000e-05  6.23508015e-02  1.75500000e-05 -5.06214871e-05 
 1.76500000e-05  7.00000000e+00  1.76500000e-05  7.14561113e-02  1.76500000e-05  6.99538855e+00  1.76500000e-05  7.81739486e-01  1.76500000e-05  1.36840117e-06  1.76500000e-05  6.17933813e-02  1.76500000e-05 -5.06214871e-05 
 1.77500000e-05  7.00000000e+00  1.77500000e-05  7.20420191e-02  1.77500000e-05  6.99539027e+00  1.77500000e-05  7.82297291e-01  1.77500000e-05  1.07477903e-06  1.77500000e-05  6.12409440e-02  1.77500000e-05 -5.06214871e-05 
 1.78500000e-05  7.00000000e+00  1.78500000e-05  7.26277330e-02  1.78500000e-05  6.99539149e+00  1.78500000e-05  7.82854719e-01  1.78500000e-05  1.36793515e-06  1.78500000e-05  6.06934310e-02  1.78500000e-05 -5.06214871e-05 
 1.79500000e-05  7.00000000e+00  1.79500000e-05  7.32132530e-02  1.79500000e-05  6.99539320e+00  1.79500000e-05  7.83411782e-01  1.79500000e-05  1.07524414e-06  1.79500000e-05  6.01508139e-02  1.79500000e-05 -5.06214871e-05 
